number,value,datetime_start,datetime_complete,duration,params_C,params_gamma,params_kernel,params_mask_number,params_rsi_window,params_so_smooth,params_so_window,params_srsi_smooth1,params_srsi_smooth2,params_srsi_window,params_tsi_window_fast,params_tsi_window_slow,params_ult_weight_1,params_ult_weight_2,params_ult_weight_3,params_ult_window_1,params_ult_window_2,params_ult_window_3,params_williams_lbp,state
3391,0.2112610299267006,2024-04-11 16:45:55.840618,2024-04-11 16:45:57.304204,0 days 00:00:01.463586,98.1783895114969,8.688357394436741,rbf,29,,28.0,32.0,6.0,8.0,50.0,3.0,45.0,,,,,,,127.0,COMPLETE
3392,0.2533493301339732,2024-04-11 16:45:57.304204,2024-04-11 16:45:58.435381,0 days 00:00:01.131177,96.43532257920549,7.944390943252265,sigmoid,6,,,,,,,41.0,20.0,3.664725429169324,9.301388820487539,2.4255941507528105,3.0,29.0,52.0,,COMPLETE
3393,0.38920681163944093,2024-04-11 16:45:58.443094,2024-04-11 16:45:59.445003,0 days 00:00:01.001909,98.19325273525754,7.457455209688468,sigmoid,25,,26.0,34.0,7.0,5.0,98.0,,,,,,,,,200.0,COMPLETE
3394,0.36826656882692377,2024-04-11 16:45:59.452898,2024-04-11 16:46:00.587142,0 days 00:00:01.134244,91.55914697033873,8.289678472932511,sigmoid,50,31.0,,,4.0,7.0,47.0,,,6.317870918020944,0.6642707894295778,7.3548511994340835,8.0,50.0,62.0,,COMPLETE
3395,0.594268224819143,2024-04-11 16:46:00.587615,2024-04-11 16:46:01.434429,0 days 00:00:00.846814,99.94652046434477,8.076116952699817,sigmoid,8,,25.0,27.0,,,,,,,,,,,,,COMPLETE
3396,0.48149597058133164,2024-04-11 16:46:01.434429,2024-04-11 16:46:02.733754,0 days 00:00:01.299325,95.2215973729487,7.729502197187608,sigmoid,47,3.0,24.0,31.0,,,,23.0,23.0,9.652112241426108,2.503144332693168,4.255847684868961,13.0,44.0,81.0,53.0,COMPLETE
3397,0.12622036262203626,2024-04-11 16:46:02.733754,2024-04-11 16:46:03.530381,0 days 00:00:00.796627,96.88636421428296,8.484234269660957,sigmoid,8,,27.0,29.0,,,,,,,,,,,,,COMPLETE
3398,0.44701971028259324,2024-04-11 16:46:03.530381,2024-04-11 16:46:04.394132,0 days 00:00:00.863751,94.25486118904956,7.880878314242632,sigmoid,8,,23.0,30.0,,,,,,,,,,,,,COMPLETE
3399,0.4926771691477574,2024-04-11 16:46:04.402169,2024-04-11 16:46:05.651708,0 days 00:00:01.249539,99.95767060965392,8.144915670051347,sigmoid,39,18.0,,,,,,22.0,43.0,3.197360004004815,5.295640179098115,5.810816112029898,9.0,41.0,95.0,161.0,COMPLETE
3400,0.5122337106694002,2024-04-11 16:46:05.651708,2024-04-11 16:46:06.799829,0 days 00:00:01.148121,98.25509909793601,7.605416603269259,sigmoid,35,46.0,,,,,,,,2.7789018648236055,3.6149020432397623,8.384412169819853,20.0,34.0,75.0,148.0,COMPLETE
3401,0.34483626298572917,2024-04-11 16:46:06.799829,2024-04-11 16:46:08.039179,0 days 00:00:01.239350,98.174514569077,8.356218036391356,sigmoid,43,42.0,24.0,31.0,,,,,,9.396286845795371,4.304757345933624,3.0787040666142333,6.0,26.0,57.0,108.0,COMPLETE
3402,0.502008416220352,2024-04-11 16:46:08.048046,2024-04-11 16:46:08.976671,0 days 00:00:00.928625,96.79462565930677,7.971127619653086,sigmoid,24,,26.0,33.0,8.0,4.0,38.0,,,,,,,,,,COMPLETE
3403,0.5963643249384587,2024-04-11 16:46:08.976671,2024-04-11 16:46:09.833459,0 days 00:00:00.856788,98.2011531849252,8.161354062785207,sigmoid,8,,22.0,32.0,,,,,,,,,,,,,COMPLETE
3404,0.5069140556625241,2024-04-11 16:46:09.833459,2024-04-11 16:46:10.661737,0 days 00:00:00.828278,95.13976449031344,7.807458238215544,sigmoid,8,,25.0,35.0,,,,,,,,,,,,,COMPLETE
3405,0.3296647936446425,2024-04-11 16:46:10.661737,2024-04-11 16:46:11.658107,0 days 00:00:00.996370,96.71636895564437,8.670289634526057,sigmoid,3,,,,,,,,,0.6510598582002967,7.6637967592633185,9.795445589372525,14.0,23.0,65.0,44.0,COMPLETE
3406,0.5214718359383862,2024-04-11 16:46:11.658107,2024-04-11 16:46:12.718093,0 days 00:00:01.059986,93.33947300878036,8.291583688769549,sigmoid,38,23.0,,,,,,28.0,9.0,5.141951130373939,1.0615843510056884,8.196246116363843,11.0,27.0,98.0,,COMPLETE
3407,0.42691076542932554,2024-04-11 16:46:12.726111,2024-04-11 16:46:13.916367,0 days 00:00:01.190256,39.65965925250923,8.067353227590376,sigmoid,22,,,,1.0,3.0,84.0,9.0,50.0,4.14125721358228,8.302176706654357,2.660462948083001,15.0,46.0,72.0,,COMPLETE
3408,0.47191388300893183,2024-04-11 16:46:13.916367,2024-04-11 16:46:15.297746,0 days 00:00:01.381379,98.28919266084387,7.252412623328956,sigmoid,31,,27.0,30.0,5.0,1.0,58.0,15.0,14.0,7.563563078155671,5.054604204646111,1.5946450911248151,18.0,39.0,59.0,94.0,COMPLETE
3409,0.5986580986580987,2024-04-11 16:46:15.305769,2024-04-11 16:46:16.102934,0 days 00:00:00.797165,99.9343619657447,6.658219862802641,sigmoid,8,,28.0,31.0,,,,,,,,,,,,,COMPLETE
3410,0.2077971777086821,2024-04-11 16:46:16.102934,2024-04-11 16:46:17.555980,0 days 00:00:01.453046,96.64941407420463,8.498666559746466,rbf,57,36.0,26.0,28.0,3.0,6.0,4.0,,,,,,,,,62.0,COMPLETE
3411,0.5952371952371952,2024-04-11 16:46:17.555980,2024-04-11 16:46:18.346343,0 days 00:00:00.790363,99.98613602197253,7.583796125046676,sigmoid,8,,23.0,32.0,,,,,,,,,,,,,COMPLETE
3412,0.47637847085142776,2024-04-11 16:46:18.351405,2024-04-11 16:46:19.794586,0 days 00:00:01.443181,95.33462974378712,7.897607294665012,sigmoid,63,24.0,24.0,29.0,4.0,7.0,62.0,34.0,3.0,2.978923628777879,4.6998953810146995,3.8135270584865166,8.0,36.0,90.0,168.0,COMPLETE
3413,0.43603588635986046,2024-04-11 16:46:19.794586,2024-04-11 16:46:20.774630,0 days 00:00:00.980044,98.21629437376741,8.241396752364258,sigmoid,21,,,,6.0,5.0,93.0,19.0,18.0,,,,,,,30.0,COMPLETE
3414,0.43483183299276523,2024-04-11 16:46:20.774630,2024-04-11 16:46:21.856268,0 days 00:00:01.081638,99.9904561925594,8.018882100325976,sigmoid,28,,25.0,30.0,2.0,2.0,96.0,17.0,29.0,,,,,,,,COMPLETE
3415,0.3601924886026486,2024-04-11 16:46:21.856268,2024-04-11 16:46:23.059043,0 days 00:00:01.202775,96.87354476527585,7.806952344377684,sigmoid,15,,26.0,32.0,,,,46.0,48.0,9.812329975416638,2.1004026138051346,3.4784629060512833,5.0,49.0,61.0,120.0,COMPLETE
3416,0.5051004854255094,2024-04-11 16:46:23.059043,2024-04-11 16:46:24.195286,0 days 00:00:01.136243,93.26044303348309,8.4276618712465,sigmoid,42,40.0,27.0,31.0,,,,,,1.269648191780612,7.5056845978978615,6.416448358457218,13.0,37.0,80.0,,COMPLETE
3417,0.5412537652246038,2024-04-11 16:46:24.203961,2024-04-11 16:46:25.059623,0 days 00:00:00.855662,98.1221298007674,8.082527066295489,sigmoid,9,,30.0,33.0,,,,,,,,,,,,193.0,COMPLETE
3418,0.18258771929824563,2024-04-11 16:46:25.059623,2024-04-11 16:46:25.906240,0 days 00:00:00.846617,95.53955131433683,7.401733284281144,sigmoid,16,,,,8.0,3.0,52.0,,,,,,,,,,COMPLETE
3419,0.38779418925499104,2024-04-11 16:46:25.906240,2024-04-11 16:46:27.100294,0 days 00:00:01.194054,98.13659096111121,7.76258813249862,sigmoid,14,,25.0,31.0,,,,8.0,40.0,4.773807185230423,5.627513746334205,9.066115697806307,16.0,24.0,66.0,,COMPLETE
3420,0.12622036262203626,2024-04-11 16:46:27.108204,2024-04-11 16:46:27.946263,0 days 00:00:00.838059,99.95903670842004,8.273897275035285,sigmoid,8,,24.0,29.0,,,,,,,,,,,,,COMPLETE
3421,0.3031273892307132,2024-04-11 16:46:27.946263,2024-04-11 16:46:28.989610,0 days 00:00:01.043347,95.55403143043195,8.734666738625602,sigmoid,10,,22.0,30.0,,,,,,5.367684921728064,9.994063722653932,7.0544025114314275,12.0,31.0,54.0,,COMPLETE
3422,0.5126803240893222,2024-04-11 16:46:28.997555,2024-04-11 16:46:30.253388,0 days 00:00:01.255833,98.28748367792437,7.965239241515255,sigmoid,46,2.0,28.0,32.0,,,,48.0,36.0,2.5322654382049965,6.459056886015259,7.518416903221041,10.0,42.0,84.0,,COMPLETE
3423,0.5375289858020422,2024-04-11 16:46:30.262056,2024-04-11 16:46:31.288775,0 days 00:00:01.026719,96.63859297876486,7.592340861242716,sigmoid,2,,,,,,,,,6.584393995464535,1.9002272351883684,1.1401644027905053,3.0,33.0,88.0,,COMPLETE
3424,0.5906279643331437,2024-04-11 16:46:31.296340,2024-04-11 16:46:32.087005,0 days 00:00:00.790665,93.72915019410756,8.20000635095068,sigmoid,8,,23.0,34.0,,,,,,,,,,,,,COMPLETE
3425,0.5111364153951264,2024-04-11 16:46:32.087005,2024-04-11 16:46:33.058081,0 days 00:00:00.971076,98.29840662028053,5.6657007873610254,sigmoid,41,44.0,26.0,31.0,,,,,,,,,,,,36.0,COMPLETE
3426,0.5929369437606513,2024-04-11 16:46:33.066136,2024-04-11 16:46:33.888622,0 days 00:00:00.822486,91.71852153983546,8.521301013845388,sigmoid,8,,25.0,33.0,,,,,,,,,,,,,COMPLETE
3427,0.4885290148448043,2024-04-11 16:46:33.888847,2024-04-11 16:46:34.707398,0 days 00:00:00.818551,96.64792114929979,7.92052451946312,sigmoid,8,,24.0,37.0,,,,,,,,,,,,,COMPLETE
3428,0.3394310381430897,2024-04-11 16:46:34.707398,2024-04-11 16:46:35.925868,0 days 00:00:01.218470,98.22261242001196,8.34894643907403,sigmoid,26,,27.0,30.0,7.0,4.0,22.0,,,3.460902410208438,3.8639926988670115,8.620715550102606,2.0,43.0,96.0,,COMPLETE
3429,0.12003789673140693,2024-04-11 16:46:35.934214,2024-04-11 16:46:36.807825,0 days 00:00:00.873611,95.11931698467792,8.097904220637911,sigmoid,8,,29.0,28.0,,,,,,,,,,,,,COMPLETE
3430,0.3147953405597799,2024-04-11 16:46:36.807825,2024-04-11 16:46:38.180954,0 days 00:00:01.373129,99.93009551902205,7.685774719558703,rbf,37,48.0,,,,,,31.0,23.0,,,,,,,77.0,COMPLETE
3431,0.36069403882494416,2024-04-11 16:46:38.180954,2024-04-11 16:46:39.307332,0 days 00:00:01.126378,96.75918821772105,7.890522925187553,sigmoid,11,,26.0,32.0,,,,,,9.166367161318643,1.625208725694451,5.410220634668192,4.0,32.0,64.0,21.0,COMPLETE
3432,0.4874764341502828,2024-04-11 16:46:39.307592,2024-04-11 16:46:40.679138,0 days 00:00:01.371546,62.65870338903929,8.129494048068809,sigmoid,62,29.0,25.0,31.0,5.0,2.0,32.0,12.0,31.0,0.8653701304915371,9.748181293467747,7.896633684862945,19.0,38.0,86.0,,COMPLETE
3433,0.49391357995396623,2024-04-11 16:46:40.683704,2024-04-11 16:46:41.740502,0 days 00:00:01.056798,98.25743065069997,8.381575234124854,sigmoid,56,10.0,24.0,29.0,4.0,1.0,40.0,,,,,,,,,,COMPLETE
3434,0.5929369437606513,2024-04-11 16:46:41.740502,2024-04-11 16:46:42.562264,0 days 00:00:00.821762,93.87479128339248,7.477830190777222,sigmoid,8,,23.0,33.0,,,,,,,,,,,,,COMPLETE
3435,0.44701971028259324,2024-04-11 16:46:42.562264,2024-04-11 16:46:43.369428,0 days 00:00:00.807164,99.99288984619179,7.750657873457932,sigmoid,8,,25.0,30.0,,,,,,,,,,,,,COMPLETE
3436,0.45599861002519326,2024-04-11 16:46:43.369428,2024-04-11 16:46:44.664012,0 days 00:00:01.294584,96.78584795840837,8.634789675289229,sigmoid,59,15.0,27.0,31.0,1.0,8.0,100.0,,,8.67471352306022,8.748258216354852,6.165269802206354,20.0,41.0,93.0,112.0,COMPLETE
3437,0.14418002588867868,2024-04-11 16:46:44.664012,2024-04-11 16:46:45.653785,0 days 00:00:00.989773,98.27274409455464,8.012837063367645,sigmoid,20,,,,7.0,6.0,27.0,25.0,33.0,,,,,,,,COMPLETE
3438,0.5008190189481141,2024-04-11 16:46:45.653785,2024-04-11 16:46:46.515362,0 days 00:00:00.861577,95.43471492284975,8.831814094677236,sigmoid,48,28.0,,,3.0,5.0,71.0,,,,,,,,,,COMPLETE
3439,0.5963643249384587,2024-04-11 16:46:46.515362,2024-04-11 16:46:47.380746,0 days 00:00:00.865384,70.08961258115994,8.227218370785668,sigmoid,8,,26.0,32.0,,,,,,,,,,,,,COMPLETE
3440,0.6009432182607054,2024-04-11 16:46:47.380746,2024-04-11 16:46:48.218768,0 days 00:00:00.838022,96.77272829873158,7.906747072675879,sigmoid,8,,25.0,31.0,,,,,,,,,,,,,COMPLETE
3441,0.5035738520696674,2024-04-11 16:46:48.218768,2024-04-11 16:46:49.172689,0 days 00:00:00.953921,98.16482156214663,8.429852513872685,sigmoid,44,39.0,28.0,30.0,,,,21.0,4.0,,,,,,,,COMPLETE
3442,0.5929369437606513,2024-04-11 16:46:49.172689,2024-04-11 16:46:50.015265,0 days 00:00:00.842576,99.96525738990105,8.13158701170705,sigmoid,8,,24.0,33.0,,,,,,,,,,,,,COMPLETE
3443,0.36548428350272594,2024-04-11 16:46:50.023719,2024-04-11 16:46:51.365752,0 days 00:00:01.342033,94.0424065841017,7.80290650856487,sigmoid,55,32.0,,,2.0,7.0,15.0,18.0,42.0,3.9376020074473743,7.002959740712344,5.642116997399424,16.0,40.0,69.0,175.0,COMPLETE
3444,0.5124529971245301,2024-04-11 16:46:51.365752,2024-04-11 16:46:52.328485,0 days 00:00:00.962733,99.98892287153843,7.612451953883452,sigmoid,12,,26.0,29.0,,,,2.0,16.0,,,,,,,,COMPLETE
3445,0.37153393869811785,2024-04-11 16:46:52.328485,2024-04-11 16:46:53.294852,0 days 00:00:00.966367,99.94732145054296,8.300877054085287,sigmoid,13,,21.0,32.0,,,,13.0,38.0,,,,,,,85.0,COMPLETE
3446,0.44388761529029164,2024-04-11 16:46:53.300580,2024-04-11 16:46:54.546109,0 days 00:00:01.245529,91.95522335412772,8.026606901664538,sigmoid,23,,,,8.0,3.0,87.0,40.0,46.0,5.677537671865539,3.2304451559953327,9.62198249244192,5.0,25.0,91.0,135.0,COMPLETE
3447,0.4663265831916319,2024-04-11 16:46:54.548280,2024-04-11 16:46:55.679168,0 days 00:00:01.130888,43.53180541609808,8.610942495148855,sigmoid,60,50.0,20.0,36.0,6.0,4.0,82.0,42.0,44.0,,,,,,,,COMPLETE
3448,0.4041566472002749,2024-04-11 16:46:55.679168,2024-04-11 16:46:56.922271,0 days 00:00:01.243103,99.95515075433008,9.10585535307191,rbf,36,7.0,,,,,,36.0,6.0,,,,,,,,COMPLETE
3449,0.4502698896972542,2024-04-11 16:46:56.922271,2024-04-11 16:46:57.784615,0 days 00:00:00.862344,96.54716829022115,8.220261774201711,sigmoid,8,,27.0,30.0,,,,,,,,,,,,,COMPLETE
3450,0.5883953883953884,2024-04-11 16:46:57.786402,2024-04-11 16:46:58.633005,0 days 00:00:00.846603,99.95143049968658,7.304828917794466,sigmoid,8,,23.0,34.0,,,,,,,,,,,,,COMPLETE
3451,0.44156034251421045,2024-04-11 16:46:58.633005,2024-04-11 16:46:59.374277,0 days 00:00:00.741272,96.86742058695816,7.989660335362362,sigmoid,1,,,,,,,,,,,,,,,15.0,COMPLETE
3452,0.44209341895823046,2024-04-11 16:46:59.374277,2024-04-11 16:47:00.685308,0 days 00:00:01.311031,94.80854517795854,7.768702403380142,sigmoid,54,26.0,,,4.0,6.0,66.0,26.0,19.0,2.1407512481818167,5.843459914166914,2.142166169907738,14.0,27.0,74.0,,COMPLETE
3453,0.41433734939759037,2024-04-11 16:47:00.685308,2024-04-11 16:47:02.083738,0 days 00:00:01.398430,97.84338920551062,8.462685318230116,sigmoid,30,,24.0,31.0,1.0,2.0,36.0,30.0,8.0,2.3241557271031414,6.138561016754526,9.418939716266884,17.0,29.0,100.0,,COMPLETE
3454,0.5136469556791177,2024-04-11 16:47:02.083738,2024-04-11 16:47:03.214361,0 days 00:00:01.130623,98.0694720222741,8.14891111404659,sigmoid,7,,,,,,,6.0,12.0,8.319900629943017,2.762262495011801,8.914095902960623,7.0,49.0,77.0,51.0,COMPLETE
3455,0.557214219330855,2024-04-11 16:47:03.220170,2024-04-11 16:47:04.158599,0 days 00:00:00.938429,95.36400346276581,7.525814294664095,sigmoid,40,49.0,32.0,32.0,,,,,,,,,,,,,COMPLETE
3456,0.4513179767276182,2024-04-11 16:47:04.158599,2024-04-11 16:47:05.041690,0 days 00:00:00.883091,99.98369039872873,6.991865709172882,sigmoid,8,,25.0,28.0,,,,,,,,,,,,,COMPLETE
3457,0.5325378501522179,2024-04-11 16:47:05.041690,2024-04-11 16:47:05.873033,0 days 00:00:00.831343,98.18447262825896,7.914586048849961,sigmoid,4,,,,,,,38.0,41.0,,,,,,,,COMPLETE
3458,0.38574870274277245,2024-04-11 16:47:05.881089,2024-04-11 16:47:06.900091,0 days 00:00:01.019002,27.906957897267986,8.322295355653006,sigmoid,52,16.0,,,2.0,5.0,2.0,45.0,15.0,,,,,,,,COMPLETE
3459,0.47496268477057146,2024-04-11 16:47:06.909015,2024-04-11 16:47:08.099185,0 days 00:00:01.190170,96.69913576381535,8.077581660927274,sigmoid,61,35.0,22.0,30.0,5.0,8.0,20.0,4.0,13.0,,,,,,,116.0,COMPLETE
3460,0.576003346002073,2024-04-11 16:47:08.107258,2024-04-11 16:47:08.863574,0 days 00:00:00.756316,93.88232957143657,7.692036595009553,sigmoid,32,11.0,,,,,,,,,,,,,,,COMPLETE
3461,0.3115556745591554,2024-04-11 16:47:08.863574,2024-04-11 16:47:09.737560,0 days 00:00:00.873986,36.61881794202811,8.474611251983447,sigmoid,5,,,,,,,10.0,21.0,,,,,,,71.0,COMPLETE
3462,0.30647271607788806,2024-04-11 16:47:09.737560,2024-04-11 16:47:10.732628,0 days 00:00:00.995068,98.10482450644288,8.258491104659052,sigmoid,34,14.0,,,,,,,,6.176936186980751,7.259188742491435,6.57187876446906,6.0,30.0,58.0,,COMPLETE
3463,0.5952371952371952,2024-04-11 16:47:10.741229,2024-04-11 16:47:11.587577,0 days 00:00:00.846348,95.59836815931209,7.982509215721726,sigmoid,8,,26.0,32.0,,,,,,,,,,,,,COMPLETE
3464,0.5413951500908023,2024-04-11 16:47:11.587577,2024-04-11 16:47:12.464841,0 days 00:00:00.877264,19.621843153249763,7.806330436858638,sigmoid,33,30.0,,,,,,,,,,,,,,65.0,COMPLETE
3465,0.6009432182607054,2024-04-11 16:47:12.464841,2024-04-11 16:47:13.288219,0 days 00:00:00.823378,98.34285865207661,8.115776229567507,sigmoid,8,,27.0,31.0,,,,,,,,,,,,,COMPLETE
3466,0.07949928626331391,2024-04-11 16:47:13.296255,2024-04-11 16:47:14.679938,0 days 00:00:01.383683,96.66871092283861,7.651573241859972,rbf,53,13.0,,,3.0,1.0,91.0,32.0,29.0,,,,,,,130.0,COMPLETE
3467,0.43803971178703044,2024-04-11 16:47:14.688697,2024-04-11 16:47:16.058282,0 days 00:00:01.369585,98.38451410439689,8.560693520685511,sigmoid,27,,29.0,33.0,7.0,2.0,29.0,,,7.938407328863779,6.716692946997018,2.9240290589469753,15.0,34.0,94.0,25.0,COMPLETE
3468,0.49084470741164077,2024-04-11 16:47:16.058282,2024-04-11 16:47:17.274632,0 days 00:00:01.216350,92.58842462758993,8.337628072682895,sigmoid,51,9.0,,,8.0,3.0,6.0,,,4.506676804970573,8.994976142800697,4.65217808540441,9.0,47.0,79.0,123.0,COMPLETE
3469,0.4448341684562156,2024-04-11 16:47:17.274632,2024-04-11 16:47:18.116235,0 days 00:00:00.841603,99.93283900232352,8.88092049158458,sigmoid,8,,24.0,30.0,,,,,,,,,,,,,COMPLETE
3470,0.5942174967356836,2024-04-11 16:47:18.116235,2024-04-11 16:47:18.956256,0 days 00:00:00.840021,95.29987671140488,3.9629657340224558,sigmoid,8,,25.0,31.0,,,,,,,,,,,,,COMPLETE
3471,0.5280250541624659,2024-04-11 16:47:18.956256,2024-04-11 16:47:19.885730,0 days 00:00:00.929474,96.72245539264965,7.9048821518406625,sigmoid,17,,,,3.0,7.0,44.0,,,,,,,,,105.0,COMPLETE
3472,0.12622036262203626,2024-04-11 16:47:19.893719,2024-04-11 16:47:20.723828,0 days 00:00:00.830109,99.98968126775301,7.419792276794867,sigmoid,8,,26.0,29.0,,,,,,,,,,,,,COMPLETE
3473,0.4884181870283694,2024-04-11 16:47:20.724304,2024-04-11 16:47:21.903454,0 days 00:00:01.179150,98.11828279763235,8.130146266081795,sigmoid,19,,,,6.0,8.0,74.0,,,7.156460196058156,3.6456676845207614,1.4421331002539146,11.0,37.0,87.0,91.0,COMPLETE
3474,0.45944101752279054,2024-04-11 16:47:21.903454,2024-04-11 16:47:23.039738,0 days 00:00:01.136284,99.97780518580765,7.847671189876363,sigmoid,18,,,,1.0,6.0,56.0,,,1.3793241184831175,2.3531430593907743,4.412485991806939,19.0,22.0,51.0,,COMPLETE
3475,0.43309584621588926,2024-04-11 16:47:23.039738,2024-04-11 16:47:24.355640,0 days 00:00:01.315902,93.95674882706179,8.269731974581847,sigmoid,58,5.0,23.0,32.0,5.0,1.0,85.0,,,5.928474831776773,7.837637537506163,1.9798699278902254,8.0,21.0,63.0,,COMPLETE
3476,0.5895095625828441,2024-04-11 16:47:24.355640,2024-04-11 16:47:25.267067,0 days 00:00:00.911427,99.98562227763993,8.079320220302145,sigmoid,8,,28.0,34.0,,,,,,,,,,,,,COMPLETE
3477,0.5035927709094429,2024-04-11 16:47:25.267067,2024-04-11 16:47:26.337126,0 days 00:00:01.070059,96.58610216939543,7.59522913412818,sigmoid,25,,25.0,31.0,7.0,4.0,13.0,,,,,,,,,178.0,COMPLETE
3478,0.35995394599120784,2024-04-11 16:47:26.345147,2024-04-11 16:47:27.553294,0 days 00:00:01.208147,98.09746499887967,8.434814811775778,sigmoid,43,4.0,26.0,27.0,,,,,,1.8404279070318625,1.3617491233258638,3.964961158294764,10.0,44.0,92.0,97.0,COMPLETE
3479,0.40253793825222395,2024-04-11 16:47:27.560858,2024-04-11 16:47:28.704697,0 days 00:00:01.143839,96.49601907187785,7.950158637884715,sigmoid,50,41.0,,,2.0,5.0,79.0,,,3.323236831268991,4.883159179899668,0.8058506714568621,18.0,23.0,53.0,,COMPLETE
3480,0.38530157121135333,2024-04-11 16:47:28.704697,2024-04-11 16:47:29.765636,0 days 00:00:01.060939,95.1736318061686,8.705060332761713,sigmoid,45,34.0,27.0,30.0,,,,29.0,26.0,,,,,,,154.0,COMPLETE
3481,0.4492662702525776,2024-04-11 16:47:29.765636,2024-04-11 16:47:30.917372,0 days 00:00:01.151736,98.2105647887444,8.222743585457858,sigmoid,29,,24.0,33.0,4.0,3.0,49.0,43.0,2.0,,,,,,,48.0,COMPLETE
3482,0.36285302289593074,2024-04-11 16:47:30.917372,2024-04-11 16:47:31.901867,0 days 00:00:00.984495,91.3432496405028,7.744335872775733,sigmoid,49,43.0,,,3.0,7.0,59.0,,,,,,,,,197.0,COMPLETE
3483,0.12622036262203626,2024-04-11 16:47:31.901867,2024-04-11 16:47:32.740062,0 days 00:00:00.838195,96.93190082955955,8.04311790268203,sigmoid,8,,22.0,29.0,,,,,,,,,,,,,COMPLETE
3484,0.2891027432815557,2024-04-11 16:47:32.748559,2024-04-11 16:47:33.785174,0 days 00:00:01.036615,93.77666407978548,8.402215615507751,sigmoid,6,,,,,,,23.0,11.0,6.727454063724544,8.112965437843188,9.167329086443413,13.0,28.0,70.0,,COMPLETE
3485,0.4615473775717184,2024-04-11 16:47:33.785174,2024-04-11 16:47:35.467286,0 days 00:00:01.682112,97.90982700466358,7.172190049294563,rbf,8,,25.0,32.0,,,,,,,,,,,,,COMPLETE
3486,0.6009432182607054,2024-04-11 16:47:35.469466,2024-04-11 16:47:36.294931,0 days 00:00:00.825465,98.15811170413934,7.8812470263789445,sigmoid,8,,31.0,31.0,,,,,,,,,,,,,COMPLETE
3487,0.4975578627003412,2024-04-11 16:47:36.294931,2024-04-11 16:47:37.455886,0 days 00:00:01.160955,95.46269427415133,8.220008101277624,sigmoid,39,17.0,,,,,,15.0,34.0,9.496391514629432,0.6784656372969744,6.815237059477549,12.0,39.0,83.0,42.0,COMPLETE
3488,0.502357911283588,2024-04-11 16:47:37.465829,2024-04-11 16:47:38.766874,0 days 00:00:01.301045,99.94050705757226,7.528581783977403,sigmoid,47,32.0,26.0,29.0,,,,39.0,35.0,5.457877567879014,4.011880607699173,8.41954026404019,2.0,48.0,76.0,187.0,COMPLETE
3489,0.27312738399631137,2024-04-11 16:47:38.766874,2024-04-11 16:47:39.743181,0 days 00:00:00.976307,98.15202912065256,8.570522572901181,sigmoid,3,,,,,,,,,1.0897876972282763,8.627204674598918,3.34215684095175,17.0,45.0,85.0,140.0,COMPLETE
3490,0.6009432182607054,2024-04-11 16:47:39.743181,2024-04-11 16:47:40.564370,0 days 00:00:00.821189,99.98741943945059,8.034127954898086,sigmoid,8,,28.0,31.0,,,,,,,,,,,,,COMPLETE
3491,0.49653658871133677,2024-04-11 16:47:40.564370,2024-04-11 16:47:41.799689,0 days 00:00:01.235319,99.97136616170647,7.698102346493557,sigmoid,22,,,,6.0,6.0,10.0,47.0,39.0,1.6055285092843246,0.9567760076810305,5.160761592931874,7.0,50.0,55.0,,COMPLETE
3492,0.5351358299768618,2024-04-11 16:47:41.799689,2024-04-11 16:47:42.834611,0 days 00:00:01.034922,95.37408312957892,8.35167892464023,sigmoid,35,37.0,,,,,,,,7.6692067672322475,2.9522634118644793,0.5093605944069575,16.0,46.0,98.0,146.0,COMPLETE
3493,0.3858246735944577,2024-04-11 16:47:42.843535,2024-04-11 16:47:44.032920,0 days 00:00:01.189385,57.1873324707477,7.88688982172337,sigmoid,38,18.0,,,,,,7.0,47.0,8.904759702055394,9.205393255832956,5.922569201794503,14.0,35.0,67.0,,COMPLETE
3494,0.5963643249384587,2024-04-11 16:47:44.040738,2024-04-11 16:47:44.872295,0 days 00:00:00.831557,96.40511082221391,8.154047746124693,sigmoid,8,,24.0,32.0,,,,,,,,,,,,,COMPLETE
3495,0.4894615445796548,2024-04-11 16:47:44.872430,2024-04-11 16:47:45.900350,0 days 00:00:01.027920,99.98282368347957,7.349474616568408,sigmoid,24,,27.0,30.0,8.0,4.0,64.0,,,,,,,,,,COMPLETE
